timestamp,data
1724595493836125515,"array('d', [0.17650426027786068, -0.08475647213929935, 0.14712242073738255, -0.1160556351010413])"
1724595493846297552,"array('d', [0.1724334473491921, -0.09242281901044552, 0.17234083319776428, -0.09824467086122342])"
1724595493850664370,"array('d', [0.15509565722848728, -0.08638921753163038, 0.17375677728107108, -0.08584237306479063])"
1724595493852601161,"array('d', [0.16094171505066107, 0.0, 0.1619444737265751, -0.09445170038683831])"
1724595493857156575,"array('d', [0.1668580754332369, 0.0, 0.0, 0.0])"
1724595493860476662,"array('d', [0.14823315909439308, -0.05499175727735025, 0.1640308179741947, -0.0690438498894451])"
1724595493867767210,"array('d', [0.15021615436848754, 0.0, 0.1695794580782605, 0.0])"
1724595493872168194,"array('d', [0.13206883236962041, -0.056905712911289416, 0.13519813825434202, -0.07065807245149058])"
1724595493873824098,"array('d', [0.11816092315236205, 0.0, 0.14031570158085283, -0.04056857659942071])"
1724595493875467501,"array('d', [0.09786621576061606, -0.031795490618711994, 0.1058552387548051, 0.0])"
1724595493877221374,"array('d', [0.0, 0.0, 0.11784350919701395, 0.0])"
1724595493880797402,"array('d', [0.07545927425619225, 0.0, 0.08755847119340669, 0.0])"
1724595493882374502,"array('d', [0.0, 0.0, 0.07969637168401533, 0.02074178115909304])"
1724595493883857435,"array('d', [0.0, 0.0, 0.0, 0.0])"
1724595493885372763,"array('d', [0.0, 0.020592125109853986, 0.0, 0.0])"
1724595493890974542,"array('d', [0.03974052189097282, 0.0, 0.048051168574665765, 0.04558489581948429])"
1724595493895449538,"array('d', [0.0, 0.08673883595327042, 0.0372995075407262, 0.11075473785204494])"
1724595493896894189,"array('d', [0.0, 0.15897050703220292, 0.0, 0.17135975465275266])"
1724595493898672802,"array('d', [0.0, 0.16707656063592347, 0.0, 0.1572413587277038])"
1724595493900051723,"array('d', [0.0, 0.17562863557345215, 0.0, 0.15986718040739048])"
1724595493907893995,"array('d', [-0.006007922100464702, 0.20896657278685304, -0.015189983754410387, 0.14032138472196318])"
1724595493908980986,"array('d', [0.0, 0.24697710442649562, 0.0, 0.1453475968172929])"
1724595493913516347,"array('d', [0.0, 0.22905289833788642, -0.04153744691538045, 0.13221806744544387])"
1724595493924130263,"array('d', [0.0, 0.2485888011480476, -0.06431189821160652, 0.1528162966698238])"
1724595493926295287,"array('d', [0.0, 0.25352303055207287, 0.0, 0.177256539771504])"
1724595493927838480,"array('d', [0.0, 0.25054780093745393, -0.06359897973232002, 0.14918624290726853])"
1724595493933437655,"array('d', [-0.010459294996818538, 0.2746447402187278, -0.07845913081562268, 0.18666550609644783])"
1724595493938224529,"array('d', [0.0, 0.2735089539434902, -0.09616653559520764, 0.21229499909714447])"
1724595493939739337,"array('d', [0.0, 0.2927655408924133, -0.09231189251543992, 0.2187076871366903])"
1724595493941219718,"array('d', [0.0, 0.28310272759787414, 0.0, 0.21117710419206903])"
1724595493945222678,"array('d', [0.0, 0.278191441244998, -0.09514209678839121, 0.23501303995568268])"
1724595493951814519,"array('d', [0.0, 0.2817707677109757, -0.09052591279983739, 0.2531458383717123])"
1724595493961755147,"array('d', [-0.013432419744359578, 0.29323745209127966, -0.05746602852742777, 0.27455444142108565])"
1724595493963265007,"array('d', [0.0, 0.283717769758038, 0.0, 0.30874169250042127])"
1724595493968465323,"array('d', [-0.04351328564141003, 0.3009635771874383, -0.05462172164505452, 0.3334239953160606])"
1724595493975620661,"array('d', [-0.05985715752792803, 0.31108672491191547, -0.06444618873117686, 0.3541207323196865])"
1724595493983924864,"array('d', [-0.07856205881573225, 0.31414488628940385, -0.06727344619021908, 0.37631697662961194])"
1724595493992131723,"array('d', [-0.09064652168340136, 0.3126855819442922, -0.060223614886191316, 0.3963873051908533])"
1724595494000594731,"array('d', [-0.09251164440113312, 0.3355383342958163, -0.06490210294025112, 0.41471333040463454])"
1724595494008974144,"array('d', [-0.07036423300741501, 0.3414363823348144, -0.08973216742475937, 0.43253987066082894])"
1724595494015676092,"array('d', [-0.05061952738312565, 0.34769541507767315, -0.10545657693024987, 0.4527472260688419])"
1724595494025385780,"array('d', [-0.048074532599230516, 0.3622257334898681, -0.11334288241103713, 0.4284170675153361])"
1724595494027125277,"array('d', [0.0, 0.37275280520659515, -0.11577337242589424, 0.40894220585043417])"
1724595494049011347,"array('d', [-0.06533128533743598, 0.3810154609209119, -0.15153822138011977, 0.4648213750878293])"
1724595494056069808,"array('d', [-0.06665777256993181, 0.3886342377960974, -0.12999280197068253, 0.49956683691622533])"
1724595494072893740,"array('d', [-0.0738109528474847, 0.3880901296564589, -0.14478307146699876, 0.48570733964175883])"
1724595494090142103,"array('d', [-0.09959346968474504, 0.3853074953794683, -0.18932374272913427, 0.4654157895506297])"
1724595494098887874,"array('d', [-0.08263097736403072, 0.38055533697768185, -0.21229752493763793, 0.5056364316220726])"
1724595494100480756,"array('d', [0.0, 0.39140992601173097, -0.18584587085631157, 0.5083085603774733])"
1724595494102239733,"array('d', [-0.07261917710797482, 0.38199653946592343, -0.21731805389185732, 0.5086615465864379])"
1724595494113283967,"array('d', [-0.09053643713522691, 0.3757484520318698, -0.2032878518973727, 0.4934671426111639])"
1724595494115218415,"array('d', [-0.09825666860356748, 0.3604761679747133, 0.0, 0.47222671844131514])"
1724595494129175648,"array('d', [-0.10348242209788262, 0.36404560156542487, -0.20818482515411907, 0.4458931474030593])"
1724595494145424730,"array('d', [-0.10693229923856919, 0.355236522357684, -0.22054586755582492, 0.43903991068410786])"
1724595494153068145,"array('d', [-0.11324563755203791, 0.3503003985732886, -0.19906106831823134, 0.45421810718288197])"
1724595494163711646,"array('d', [-0.12058194126536857, 0.3439470677853396, -0.18946939953092531, 0.4506783522179689])"
1724595494169399207,"array('d', [-0.12413285202579458, 0.3844156631985599, 0.0, 0.4003690822421265])"
1724595494171125684,"array('d', [0.0, 0.3446338859128601, -0.21170268950142193, 0.4526219864777065])"
1724595494173647794,"array('d', [-0.12815230619776227, 0.34503633649815557, -0.19379679575639053, 0.43055624392661107])"
1724595494179053165,"array('d', [-0.1263052853369005, 0.3273769226879469, -0.19301399569011762, 0.41577586730556104])"
1724595494181041572,"array('d', [-0.13746550107066144, 0.33632597555636845, -0.1772184416773939, 0.40470363501565654])"
1724595494185820321,"array('d', [-0.14304066249990885, 0.32855122803071013, -0.1895902189011971, 0.4008454136618564])"
1724595494188712853,"array('d', [-0.14764337533916408, 0.3314506824305245, -0.1720248926493707, 0.40153896736402617])"
1724595494193378788,"array('d', [0.0, 0.3185507940568749, -0.19698209110538442, 0.38450343615570853])"
1724595494195057869,"array('d', [-0.13518992927273818, 0.3260234931568538, -0.17392032545302433, 0.3875904342121642])"
1724595494196813357,"array('d', [-0.12713460296559512, 0.2923144678776182, -0.18697218522969863, 0.34408472609223467])"
1724595494204589430,"array('d', [-0.14066826681640193, 0.31672608478703895, -0.15976025315983292, 0.3653931374686997])"
1724595494209541931,"array('d', [-0.15331704454765743, 0.31643245582967117, -0.1349186119063962, 0.3442253312130387])"
1724595494211205543,"array('d', [-0.14840302186758003, 0.29892185612187033, -0.15007681216793023, 0.3482555202071037])"
1724595494212673892,"array('d', [-0.1542945448186366, 0.33771055712021447, -0.12352665030735789, 0.3363552332087513])"
1724595494216611174,"array('d', [-0.13893996045873402, 0.2949594438477139, -0.14176763889119182, 0.32799996334300674])"
1724595494225839190,"array('d', [-0.1205436326845507, 0.2791662051887759, -0.13471549223337836, 0.30342058852747705])"
1724595494229017245,"array('d', [0.0, 0.24344324308940066, -0.12381522758373868, 0.2521681276140253])"
1724595494237104728,"array('d', [-0.13005994723046774, 0.26312690756843077, -0.1265824963310606, 0.27545006236273434])"
1724595494243177710,"array('d', [-0.12032346358820183, 0.24002978014916182, -0.11753283081631516, 0.26557444700661886])"
1724595494245991751,"array('d', [-0.1389315409904224, 0.2557750278387236, -0.12964760376990608, 0.2647729136233526])"
1724595494255782638,"array('d', [-0.1309477801639281, 0.27148133548734416, 0.0, 0.25362616903889024])"
1724595494260967017,"array('d', [-0.14059438598196747, 0.20619825160599217, -0.1008147135633456, 0.2747493521124997])"
1724595494265315553,"array('d', [-0.12569171658369113, 0.22789543193174638, -0.11261544034891312, 0.23910469106842253])"
1724595494267061666,"array('d', [0.0, 0.2448019347881884, 0.0, 0.19984260546425756])"
1724595494272933969,"array('d', [-0.10823037076551328, 0.20430744950990998, -0.11594070935858769, 0.23781356560283548])"
1724595494274483152,"array('d', [-0.09447232808420178, 0.19069337973672718, -0.08816488339855118, 0.1975087288482763])"
1724595494276566091,"array('d', [-0.08468743249914405, 0.15834115177590927, 0.0, 0.1686320574064954])"
1724595494279818730,"array('d', [0.0, 0.0, -0.06541127028639637, 0.0])"
1724595494281327653,"array('d', [-0.0716206281662166, 0.14333281805032208, 0.0, 0.1494602966008118])"
1724595494282907201,"array('d', [0.0, 0.1376574649481664, -0.05913771396070005, 0.12513434778146185])"
1724595494284470864,"array('d', [0.0, 0.0, 0.0, 0.1411599637658006])"
1724595494288416115,"array('d', [-0.05302370655950893, 0.09727601103197146, 0.0, 0.0])"
1724595494289897381,"array('d', [0.0, 0.11537849936207922, 0.0, 0.10985238133574701])"
1724595494291375678,"array('d', [0.0, 0.09119041933633205, -0.036595429503166924, 0.10126199781740046])"
1724595494295222594,"array('d', [-0.03016821788078352, 0.09056969403505781, 0.0, 0.05700506263736653])"
1724595494296578338,"array('d', [0.0, 0.03559645958799314, 0.0, 0.0])"
1724595494298188512,"array('d', [0.0, 0.0, 0.02017325656135086, 0.0])"
1724595494301030886,"array('d', [0.0, -0.04912065153694938, 0.03494437176725812, 0.0])"
1724595494302939865,"array('d', [0.013108480701069973, -0.03521147939944428, 0.07237711739401571, 0.0])"
1724595494306566779,"array('d', [0.024837642005988696, -0.03243052901611598, 0.09407408723306213, 0.0])"
1724595494307534915,"array('d', [0.05561711328619587, -0.04045512426392162, 0.11950593321514345, 0.0])"
1724595494312323456,"array('d', [0.08273727315146492, -0.029282700301108813, 0.13356118312785514, 0.0])"
1724595494320525940,"array('d', [0.10513895248819398, -0.04567498413041863, 0.13726448626472149, -0.008195299967823746])"
1724595494328251336,"array('d', [0.11814366324232323, -0.060421261904806615, 0.11615414288028726, -0.0689419743228745])"
1724595494335871939,"array('d', [0.10042531315393316, -0.08463628422915097, 0.09837706700042365, -0.08969385884394149])"
1724595494344272185,"array('d', [0.09369836845965605, -0.12635264484615336, 0.0714741294175944, -0.10830383062653218])"
