timestamp,frame_id,axes,buttons
1724595396731533298,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.63673335313797,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396738512250,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.7275500297546387,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396753076824,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.7027818560600281,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396761911048,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.6532454490661621,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396769148283,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.5459166765213013,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396778662199,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.38079550862312317,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396786371884,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.20741824805736542,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396793933861,joy,"-0.0010167482541874051,0.314779132604599,-0.0,1.0,-0.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396802292249,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,-0.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396803070587,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.16617007553577423,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396810502563,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.3890836834907532,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396818391312,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.5707169771194458,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396826099070,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.7358381748199463,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396833065626,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.8679351210594177,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396841686985,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.983519971370697,-0.0,0.0,0.0","0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1724595396849554484,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,0.983519971370697,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595396850929545,joy,"-0.009272808209061623,0.314779132604599,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595396858108550,joy,"-0.009272808209061623,0.30652308464050293,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595396909071121,joy,"-0.009272808209061623,0.30652308464050293,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595396921985060,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595396953169169,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397005733158,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397042502254,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397057799646,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397098353142,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397114080746,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397166479788,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397219994723,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397241957368,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397250202839,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397302603288,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397354295971,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397363402021,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397416091795,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397420445573,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397433656441,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397484640110,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397499723386,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397513950042,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397565504131,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397570488800,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397578649374,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397593053011,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397645046217,joy,"-0.009272808209061623,0.29826703667640686,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397658441409,joy,"-0.009272808209061623,0.30652308464050293,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595397659236206,joy,"-0.009272808209061623,0.30652308464050293,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397659614073,joy,"-0.009272808209061623,0.30652308464050293,-0.0,0.983519971370697,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397665387393,joy,"-0.009272808209061623,0.29826703667640686,-0.0,0.983519971370697,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397666477869,joy,"-0.009272808209061623,0.29826703667640686,-0.0,0.9092154502868652,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397674423285,joy,"-0.017528867349028587,0.29826703667640686,-0.0,0.9092154502868652,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397674488338,joy,"-0.017528867349028587,0.30652308464050293,-0.0,0.9092154502868652,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397674537245,joy,"-0.017528867349028587,0.30652308464050293,-0.0,0.8018866777420044,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397682144742,joy,"-0.017528867349028587,0.30652308464050293,-0.0,0.6367654800415039,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397689908752,joy,"-0.017528867349028587,0.30652308464050293,-0.0,0.5046685338020325,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397697839950,joy,"-0.009272808209061623,0.30652308464050293,-0.0,0.5046685338020325,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397697922138,joy,"-0.009272808209061623,0.29826703667640686,-0.0,0.5046685338020325,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397698512975,joy,"-0.009272808209061623,0.29826703667640686,-0.0,0.3643155097961426,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397705939170,joy,"-0.009272808209061623,0.2900109589099884,-0.0,0.3643155097961426,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397707196418,joy,"-0.009272808209061623,0.2900109589099884,-0.0,0.1991943120956421,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397713519324,joy,"-0.009272808209061623,0.2900109589099884,-0.0,0.06709735095500946,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397722388601,joy,"-0.009272808209061623,0.2900109589099884,-0.0,-0.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397729709795,joy,"-0.009272808209061623,0.2900109589099884,-0.0,-0.08357734233140945,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397738643343,joy,"-0.009272808209061623,0.2900109589099884,-0.0,-0.1909061223268509,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397745872610,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.1909061223268509,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397746731261,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.28997883200645447,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397754286154,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.3560273051261902,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397762040112,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.4468439817428589,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397770236780,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.4468439817428589,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397770331156,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.5128924250602722,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397778005008,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.5128924250602722,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397779217360,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.5624288320541382,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397786714389,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6037091016769409,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397793249484,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397802079229,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397810007771,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6945257782936096,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397818325222,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.6945257782936096,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397826086887,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.7192939519882202,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397833319279,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.7192939519882202,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397834020377,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.7440621256828308,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397850033659,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.7688302993774414,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397873773659,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.7688302993774414,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397882578873,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.7440621256828308,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397897951058,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.7440621256828308,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397898954450,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.7192939519882202,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397913780381,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6945257782936096,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397953718456,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6780136227607727,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397962094865,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397971445812,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6780136227607727,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397986154659,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595397994209972,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398002994822,joy,"-0.017528867349028587,0.28175491094589233,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398004620458,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398009400854,joy,"-0.009272808209061623,0.2900109589099884,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398010254505,joy,"-0.009272808209061623,0.2900109589099884,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398019259409,joy,"-0.009272808209061623,0.2734988331794739,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398025704920,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398041847684,joy,"-0.017528867349028587,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398042555762,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398050827275,joy,"-0.009272808209061623,0.2900109589099884,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398050931650,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398066318419,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398098127589,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6532454490661621,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398105939464,joy,"-0.009272808209061623,0.28175491094589233,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398138019781,joy,"-0.017528867349028587,0.28175491094589233,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398140119743,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.6284772753715515,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398146275981,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.6037091016769409,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398162051347,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.5871970057487488,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398178380570,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.5624288320541382,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398185526659,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.5376606583595276,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398193128792,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.4963803291320801,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398201627703,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.4220758080482483,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398210020832,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.306490957736969,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398218349220,joy,"-0.017528867349028587,0.2900109589099884,-0.0,-0.10008946806192398,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398225799218,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.06709735095500946,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398234239951,joy,"-0.009272808209061623,0.2900109589099884,-0.0,0.06709735095500946,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398235285374,joy,"-0.009272808209061623,0.2900109589099884,-0.0,0.4055958092212677,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398242986571,joy,"-0.009272808209061623,0.2900109589099884,-0.0,0.7275821566581726,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398249403385,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.7275821566581726,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398251051885,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.9092154502868652,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398258507091,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.9092154502868652,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398258649488,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398289203076,joy,"-0.009272808209061623,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398290730170,joy,"-0.009272808209061623,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398306266731,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398306330429,joy,"-0.017528867349028587,0.2734988331794739,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398322289285,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398358967341,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398379033360,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398409479969,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398433883828,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398450418886,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398458309407,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398509283912,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398547107184,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398561881970,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398602598334,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398634892559,joy,"-0.0257849283516407,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398642172503,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398642293650,joy,"-0.017528867349028587,0.28175491094589233,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398649090049,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1724595398650282088,joy,"-0.017528867349028587,0.2900109589099884,-0.0,1.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398650332609,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.9092154502868652,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398658081567,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.8431669473648071,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398666208808,joy,"-0.017528867349028587,0.2900109589099884,-0.0,0.7523503303527832,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398672851509,joy,"-0.017528867349028587,0.28175491094589233,-0.0,0.7523503303527832,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398674129694,joy,"-0.017528867349028587,0.28175491094589233,-0.0,0.6119973063468933,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398682402614,joy,"-0.017528867349028587,0.28175491094589233,-0.0,0.5046685338020325,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398689856882,joy,"-0.017528867349028587,0.28175491094589233,-0.0,0.4055958092212677,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398697995738,joy,"-0.017528867349028587,0.28175491094589233,-0.0,0.2734988331794739,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398705831207,joy,"-0.017528867349028587,0.28175491094589233,-0.0,0.15791401267051697,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398713080682,joy,"-0.017528867349028587,0.2734988331794739,-0.0,0.15791401267051697,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398714274076,joy,"-0.017528867349028587,0.2734988331794739,-0.0,0.06709735095500946,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398722478140,joy,"-0.017528867349028587,0.2734988331794739,-0.0,-0.0,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398729445895,joy,"-0.017528867349028587,0.2734988331794739,-0.0,-0.009272808209061623,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398738105484,joy,"-0.017528867349028587,0.2734988331794739,-0.0,-0.08357734233140945,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1724595398745951213,joy,"-0.017528867349028587,0.2652427852153778,-0.0,-0.08357734233140945,1.0,-0.0,0.0,0.0","0,0,0,0,0,0,1,0,0,0,0,0,0,0"
