timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1724595386841498252,-0.3230030834674835,-0.6119651794433594,0.0,0.0,0.0,1.009272813796997
1724595386841558669,-0.3230030834674835,-0.6119651794433594,0.0,0.0,0.0,1.0
1724595386850725906,-0.3230030834674835,-0.6202212572097778,0.0,0.0,0.0,1.0
1724595386850808928,-0.3312591314315796,-0.6202212572097778,0.0,0.0,0.0,1.0
1724595386859427615,-0.3312591314315796,-0.6284772753715515,0.0,0.0,0.0,1.0
1724595386860394818,-0.3477712571620941,-0.6284772753715515,0.0,0.0,0.0,1.0
1724595386866494191,-0.3477712571620941,-0.63673335313797,0.0,0.0,0.0,1.0
1724595386866538307,-0.3560273051261902,-0.63673335313797,0.0,0.0,0.0,1.0
1724595386873723011,-0.36428338289260864,-0.63673335313797,0.0,0.0,0.0,1.0
1724595386881483974,-0.38079550862312317,-0.63673335313797,0.0,0.0,0.0,1.0
1724595386889916928,-0.38905155658721924,-0.63673335313797,0.0,0.0,0.0,1.0
1724595386898670825,-0.38905155658721924,-0.6449894309043884,0.0,0.0,0.0,1.0
1724595386898758066,-0.3973076045513153,-0.6449894309043884,0.0,0.0,0.0,1.0
1724595386906531530,-0.40556368231773376,-0.6449894309043884,0.0,0.0,0.0,1.0
1724595386914438902,-0.41381973028182983,-0.6449894309043884,0.0,0.0,0.0,1.0
1724595386921415737,-0.41381973028182983,-0.6532454490661621,0.0,0.0,0.0,1.0
1724595386921462144,-0.43033185601234436,-0.6532454490661621,0.0,0.0,0.0,1.0
1724595386930432295,-0.43033185601234436,-0.6615015268325806,0.0,0.0,0.0,1.0
1724595386930489483,-0.4468439817428589,-0.6615015268325806,0.0,0.0,0.0,1.0
1724595386938942594,-0.4468439817428589,-0.669757604598999,0.0,0.0,0.0,1.0
1724595386939010564,-0.45510002970695496,-0.669757604598999,0.0,0.0,0.0,1.0
1724595386946641838,-0.4633561074733734,-0.669757604598999,0.0,0.0,0.0,1.0
1724595386953834666,-0.4633561074733734,-0.6780136227607727,0.0,0.0,0.0,1.0
1724595386953885605,-0.47986820340156555,-0.6780136227607727,0.0,0.0,0.0,1.0
1724595386961653704,-0.47986820340156555,-0.6862697005271912,0.0,0.0,0.0,1.0
1724595386961749383,-0.488124281167984,-0.6862697005271912,0.0,0.0,0.0,1.0
1724595386971073133,-0.5046364068984985,-0.6862697005271912,0.0,0.0,0.0,1.0
1724595386978128043,-0.5046364068984985,-0.6945257782936096,0.0,0.0,0.0,1.0
1724595386978202836,-0.5128924250602722,-0.6945257782936096,0.0,0.0,0.0,1.0
1724595386986336253,-0.5376606583595276,-0.6945257782936096,0.0,0.0,0.0,1.0
1724595386994016382,-0.5376606583595276,-0.7027818560600281,0.0,0.0,0.0,1.0
1724595386994163676,-0.5541727542877197,-0.7027818560600281,0.0,0.0,0.0,1.0
1724595387003684356,-0.5541727542877197,-0.7110378742218018,0.0,0.0,0.0,1.0
1724595387003730763,-0.5789409279823303,-0.7110378742218018,0.0,0.0,0.0,1.0
1724595387003770920,-0.5789409279823303,-0.7110378742218018,0.0,0.0,0.0,0.9989511370658875
1724595387010550565,-0.5789409279823303,-0.7275500297546387,0.0,0.0,0.0,0.9989511370658875
1724595387010595358,-0.5871970057487488,-0.7275500297546387,0.0,0.0,0.0,0.9989511370658875
1724595387018643461,-0.5871970057487488,-0.7358060479164124,0.0,0.0,0.0,0.9989511370658875
1724595387018694868,-0.5954530239105225,-0.7358060479164124,0.0,0.0,0.0,0.9989511370658875
1724595387018738202,-0.5954530239105225,-0.7358060479164124,0.0,0.0,0.0,0.9824389815330505
1724595387027363451,-0.6037091016769409,-0.7358060479164124,0.0,0.0,0.0,0.9824389815330505
1724595387027432619,-0.6037091016769409,-0.7358060479164124,0.0,0.0,0.0,0.9576708078384399
1724595387034951078,-0.6037091016769409,-0.7440621256828308,0.0,0.0,0.0,0.9576708078384399
1724595387035018423,-0.6119651794433594,-0.7440621256828308,0.0,0.0,0.0,0.9576708078384399
1724595387035065403,-0.6119651794433594,-0.7440621256828308,0.0,0.0,0.0,0.9081344604492188
1724595387042579175,-0.6119651794433594,-0.7440621256828308,0.0,0.0,0.0,0.8420859575271606
1724595387050350034,-0.6119651794433594,-0.7440621256828308,0.0,0.0,0.0,0.7760375142097473
1724595387057521925,-0.6202212572097778,-0.7440621256828308,0.0,0.0,0.0,0.7760375142097473
1724595387057566561,-0.6202212572097778,-0.7440621256828308,0.0,0.0,0.0,0.660452663898468
1724595387066407021,-0.6202212572097778,-0.7440621256828308,0.0,0.0,0.0,0.49533146619796753
1724595387074320696,-0.6202212572097778,-0.7440621256828308,0.0,0.0,0.0,0.2476496696472168
1724595387081053152,-0.6202212572097778,-0.7440621256828308,0.0,0.0,0.0,0.2476496696472168
1724595387081205446,-0.6202212572097778,-0.7440621256828308,0.0,0.0,0.0,0.0
1724595387090585343,-0.6202212572097778,-0.7523182034492493,0.0,0.0,0.0,0.0
1724595387090634667,-0.6284772753715515,-0.7523182034492493,0.0,0.0,0.0,0.0
1724595387098491569,-0.6284772753715515,-0.7440621256828308,0.0,0.0,0.0,0.0
1724595387098543185,-0.63673335313797,-0.7440621256828308,0.0,0.0,0.0,0.0
1724595387113808076,-0.63673335313797,-0.7523182034492493,0.0,0.0,0.0,0.0
1724595387137871968,-0.63673335313797,-0.760574221611023,0.0,0.0,0.0,0.0
1724595387147059987,-0.63673335313797,-0.7688302993774414,0.0,0.0,0.0,0.0
1724595387147118946,-0.6284772753715515,-0.7688302993774414,0.0,0.0,0.0,0.0
1724595387154073281,-0.6284772753715515,-0.7853424549102783,0.0,0.0,0.0,0.0
1724595387155368147,-0.6202212572097778,-0.7853424549102783,0.0,0.0,0.0,0.0
1724595387162087218,-0.6202212572097778,-0.8018545508384705,0.0,0.0,0.0,0.0
1724595387162153781,-0.6119651794433594,-0.8018545508384705,0.0,0.0,0.0,0.0
1724595387170280844,-0.6119651794433594,-0.826622724533081,0.0,0.0,0.0,0.0
1724595387170567933,-0.5954530239105225,-0.826622724533081,0.0,0.0,0.0,0.0
1724595387178527962,-0.5954530239105225,-0.8348788022994995,0.0,0.0,0.0,0.0
1724595387178598536,-0.5789409279823303,-0.8348788022994995,0.0,0.0,0.0,0.0
1724595387186377572,-0.5789409279823303,-0.8513908982276917,0.0,0.0,0.0,0.0
1724595387186423875,-0.5624288320541382,-0.8513908982276917,0.0,0.0,0.0,0.0
1724595387194345883,-0.5624288320541382,-0.8596469759941101,0.0,0.0,0.0,0.0
1724595387194409061,-0.5459166765213013,-0.8596469759941101,0.0,0.0,0.0,0.0
1724595387201482721,-0.5294045805931091,-0.8596469759941101,0.0,0.0,0.0,0.0
1724595387210762825,-0.5294045805931091,-0.8679030537605286,0.0,0.0,0.0,0.0
1724595387210852461,-0.5211485028266907,-0.8679030537605286,0.0,0.0,0.0,0.0
1724595387217287309,-0.5128924250602722,-0.8679030537605286,0.0,0.0,0.0,0.0
1724595387226160687,-0.4963803291320801,-0.8679030537605286,0.0,0.0,0.0,0.0
1724595387235329382,-0.47986820340156555,-0.8679030537605286,0.0,0.0,0.0,0.0
1724595387240812859,-0.47986820340156555,-0.8596469759941101,0.0,0.0,0.0,0.0
1724595387240956872,-0.45510002970695496,-0.8596469759941101,0.0,0.0,0.0,0.0
1724595387250317810,-0.45510002970695496,-0.7440621256828308,0.0,0.0,0.0,0.0
1724595387250408332,-0.3725394308567047,-0.7440621256828308,0.0,0.0,0.0,0.0
1724595387258335809,-0.3725394308567047,-0.3230030834674835,0.0,0.0,0.0,0.0
1724595387258428987,-0.15788188576698303,-0.3230030834674835,0.0,0.0,0.0,0.0
1724595387267055642,-0.15788188576698303,-0.0,0.0,0.0,0.0,0.0
1724595387267105747,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387317006739,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387368246868,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387421052128,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387474092287,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387523183786,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387578579922,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387628640813,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387680783821,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387717977100,0.058841291815042496,-0.0,0.0,0.0,0.0,0.0
1724595387724875966,0.10837765038013458,-0.0,0.0,0.0,0.0,0.0
1724595387731362481,0.14140188694000244,-0.0,0.0,0.0,0.0,0.0
1724595387737864725,0.1744261234998703,-0.0,0.0,0.0,0.0,0.0
1724595387746965034,0.1991943120956421,-0.0,0.0,0.0,0.0,0.0
1724595387754102706,0.23221854865550995,-0.0,0.0,0.0,0.0,0.0
1724595387761793824,0.2652427852153778,-0.0,0.0,0.0,0.0,0.0
1724595387769905418,0.28175491094589233,-0.0,0.0,0.0,0.0,0.0
1724595387778007377,0.29826703667640686,-0.0,0.0,0.0,0.0,0.0
1724595387811388873,0.2900109589099884,-0.0,0.0,0.0,0.0,0.0
1724595387818955094,0.2734988331794739,-0.0,0.0,0.0,0.0,0.0
1724595387826614857,0.25698673725128174,-0.0,0.0,0.0,0.0,0.0
1724595387833513671,0.1991943120956421,-0.0,0.0,0.0,0.0,0.0
1724595387841460783,0.06709735095500946,-0.0,0.0,0.0,0.0,0.0
1724595387849961863,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595387955543944,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388008042948,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388058111181,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388111375978,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388125977733,-0.0,-0.07532128691673279,0.0,0.0,0.0,0.0
1724595388126165809,-0.009272808209061623,-0.07532128691673279,0.0,0.0,0.0,0.0
1724595388130212596,-0.009272808209061623,-0.1661379486322403,0.0,0.0,0.0,0.0
1724595388130833908,-0.050553105771541595,-0.1661379486322403,0.0,0.0,0.0,0.0
1724595388138338669,-0.050553105771541595,-0.24044248461723328,0.0,0.0,0.0,0.0
1724595388138649768,-0.08357734233140945,-0.24044248461723328,0.0,0.0,0.0,0.0
1724595388146159477,-0.08357734233140945,-0.306490957736969,0.0,0.0,0.0,0.0
1724595388146683027,-0.10834552347660065,-0.306490957736969,0.0,0.0,0.0,0.0
1724595388154309769,-0.10834552347660065,-0.38905155658721924,0.0,0.0,0.0,0.0
1724595388155841045,-0.1413697600364685,-0.38905155658721924,0.0,0.0,0.0,0.0
1724595388163626227,-0.1413697600364685,-0.4633561074733734,0.0,0.0,0.0,0.0
1724595388163672843,-0.1661379486322403,-0.4633561074733734,0.0,0.0,0.0,0.0
1724595388170745669,-0.1661379486322403,-0.5376606583595276,0.0,0.0,0.0,0.0
1724595388170843536,-0.18265005946159363,-0.5376606583595276,0.0,0.0,0.0,0.0
1724595388177831778,-0.18265005946159363,-0.6037091016769409,0.0,0.0,0.0,0.0
1724595388177897195,-0.2156742960214615,-0.6037091016769409,0.0,0.0,0.0,0.0
1724595388186289263,-0.2156742960214615,-0.6532454490661621,0.0,0.0,0.0,0.0
1724595388187559909,-0.24044248461723328,-0.6532454490661621,0.0,0.0,0.0,0.0
1724595388194372002,-0.24044248461723328,-0.6862697005271912,0.0,0.0,0.0,0.0
1724595388195433843,-0.26521065831184387,-0.6862697005271912,0.0,0.0,0.0,0.0
1724595388202426981,-0.26521065831184387,-0.7192939519882202,0.0,0.0,0.0,0.0
1724595388202983917,-0.2817227840423584,-0.7192939519882202,0.0,0.0,0.0,0.0
1724595388210426489,-0.2817227840423584,-0.7523182034492493,0.0,0.0,0.0,0.0
1724595388210478209,-0.2982349097728729,-0.7523182034492493,0.0,0.0,0.0,0.0
1724595388217747445,-0.2982349097728729,-0.7770863771438599,0.0,0.0,0.0,0.0
1724595388226628583,-0.2982349097728729,-0.8018545508384705,0.0,0.0,0.0,0.0
1724595388227511931,-0.306490957736969,-0.8018545508384705,0.0,0.0,0.0,0.0
1724595388234052666,-0.306490957736969,-0.826622724533081,0.0,0.0,0.0,0.0
1724595388234101000,-0.31474700570106506,-0.826622724533081,0.0,0.0,0.0,0.0
1724595388242909429,-0.31474700570106506,-0.8431348204612732,0.0,0.0,0.0,0.0
1724595388243010732,-0.3230030834674835,-0.8431348204612732,0.0,0.0,0.0,0.0
1724595388250520910,-0.3230030834674835,-0.8596469759941101,0.0,0.0,0.0,0.0
1724595388258084318,-0.3230030834674835,-0.8761590719223022,0.0,0.0,0.0,0.0
1724595388258149319,-0.3312591314315796,-0.8761590719223022,0.0,0.0,0.0,0.0
1724595388266740244,-0.3312591314315796,-0.8844151496887207,0.0,0.0,0.0,0.0
1724595388274734701,-0.3312591314315796,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388274785326,-0.33951520919799805,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388283744382,-0.33951520919799805,-0.8844151496887207,0.0,0.0,0.0,0.0
1724595388283798550,-0.3477712571620941,-0.8844151496887207,0.0,0.0,0.0,0.0
1724595388299136307,-0.3477712571620941,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388299168182,-0.3560273051261902,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388306877113,-0.36428338289260864,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388322599824,-0.3725394308567047,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388337264184,-0.38079550862312317,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388346817677,-0.38079550862312317,-0.8844151496887207,0.0,0.0,0.0,0.0
1724595388346885230,-0.38905155658721924,-0.8844151496887207,0.0,0.0,0.0,0.0
1724595388353879879,-0.38905155658721924,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388354623745,-0.3973076045513153,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388362714766,-0.40556368231773376,-0.8926712274551392,0.0,0.0,0.0,0.0
1724595388371295899,-0.40556368231773376,-0.8761590719223022,0.0,0.0,0.0,0.0
1724595388371330848,-0.3973076045513153,-0.8761590719223022,0.0,0.0,0.0,0.0
1724595388378429091,-0.3973076045513153,-0.7688302993774414,0.0,0.0,0.0,0.0
1724595388378493051,-0.38905155658721924,-0.7688302993774414,0.0,0.0,0.0,0.0
1724595388387246739,-0.38905155658721924,-0.41381973028182983,0.0,0.0,0.0,0.0
1724595388387319813,-0.2569546103477478,-0.41381973028182983,0.0,0.0,0.0,0.0
1724595388394104301,-0.2569546103477478,-0.0,0.0,0.0,0.0,0.0
1724595388395305832,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388444733638,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388495091928,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388549380128,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388602078249,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388654450948,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388708028407,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388762130562,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388812880681,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388866848459,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388918849433,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595388972356995,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389025225587,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389079977439,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389132325866,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389184738512,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389235624206,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389289100777,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389339901678,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389394427537,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389446386321,-0.0,-0.0,0.0,0.0,0.0,0.0
1724595389458294802,-0.0,0.001048872945830226,0.0,0.0,0.0,0.0
1724595389466744057,-0.0,0.02581705152988434,0.0,0.0,0.0,0.0
1724595389473888604,-0.0,0.0340731106698513,0.0,0.0,0.0,0.0
1724595389483076726,-0.0,0.042329173535108566,0.0,0.0,0.0,0.0
1724595389497744419,-0.0,0.05058523267507553,0.0,0.0,0.0,0.0
1724595389506780299,-0.0,0.058841291815042496,0.0,0.0,0.0,0.0
1724595389530328297,-0.0,0.06709735095500946,0.0,0.0,0.0,0.0
1724595389538221710,-0.0,0.07535341382026672,0.0,0.0,0.0,0.0
1724595389546394763,-0.0,0.08360946923494339,0.0,0.0,0.0,0.0
1724595389554774799,-0.0,0.09186553210020065,0.0,0.0,0.0,0.0
1724595389562434615,-0.0,0.10012158751487732,0.0,0.0,0.0,0.0
1724595389577928311,-0.0,0.10837765038013458,0.0,0.0,0.0,0.0
1724595389587513106,-0.0,0.11663371324539185,0.0,0.0,0.0,0.0
1724595389594064830,-0.0,0.12488976866006851,0.0,0.0,0.0,0.0
1724595389603099617,-0.0,0.13314582407474518,0.0,0.0,0.0,0.0
1724595389610140412,-0.0,0.14140188694000244,0.0,0.0,0.0,0.0
1724595389618170389,-0.0,0.1496579498052597,0.0,0.0,0.0,0.0
1724595389626190107,-0.0,0.15791401267051697,0.0,0.0,0.0,0.0
1724595389633622835,-0.0,0.16617007553577423,0.0,0.0,0.0,0.0
1724595389642892261,-0.0,0.1744261234998703,0.0,0.0,0.0,0.0
1724595389651135367,-0.0,0.19093824923038483,0.0,0.0,0.0,0.0
1724595389658229080,-0.0,0.20745036005973816,0.0,0.0,0.0,0.0
1724595389666558698,-0.0,0.22396248579025269,0.0,0.0,0.0,0.0
1724595389674692011,-0.0,0.24873065948486328,0.0,0.0,0.0,0.0
1724595389682760896,-0.0,0.2652427852153778,0.0,0.0,0.0,0.0
1724595389690676080,-0.0,0.28175491094589233,0.0,0.0,0.0,0.0
1724595389714574240,-0.0,0.29826703667640686,0.0,0.0,0.0,0.0
1724595389755251065,-0.0,0.30652308464050293,0.0,0.0,0.0,0.0
1724595389778801615,-0.0,0.314779132604599,0.0,0.0,0.0,0.0
1724595389787729212,-0.0,0.32303521037101746,0.0,0.0,0.0,0.0
1724595389794269842,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595389835706003,-0.0,0.32303521037101746,0.0,0.0,0.0,0.0
1724595389843484310,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595389897018903,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595389949298943,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390004381061,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390006700475,-0.0,0.32303521037101746,0.0,0.0,0.0,0.0
1724595390010803981,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390017489561,-0.0,0.339547336101532,0.0,0.0,0.0,0.0
1724595390027550875,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390080986245,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390132708775,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390147856476,-0.0,0.339547336101532,0.0,0.0,0.0,0.0
1724595390154173769,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390206523393,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390218854953,-0.0,0.339547336101532,0.0,0.0,0.0,0.0
1724595390235141422,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390250485689,-0.0,0.32303521037101746,0.0,0.0,0.0,0.0
1724595390258528688,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390311526187,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390365252812,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390394272151,-0.0,0.339547336101532,0.0,0.0,0.0,0.0
1724595390429206900,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390443017756,-0.0,0.339547336101532,0.0,0.0,0.0,0.0
1724595390450636998,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390491065537,-0.0,0.3312912583351135,0.0,0.0,0.0,0.0
1724595390492985048,-0.0,0.3312912583351135,0.0,0.0,0.0,0.01648002862930298
1724595390497915860,-0.0,0.3312912583351135,0.0,0.0,0.0,0.09078454971313477
1724595390506194383,-0.0,0.3312912583351135,0.0,0.0,0.0,0.13206487894058228
1724595390513978628,-0.0,0.3312912583351135,0.0,0.0,0.0,0.18160122632980347
1724595390522328767,-0.0,0.3312912583351135,0.0,0.0,0.0,0.1981133222579956
1724595390530242753,-0.0,0.3312912583351135,0.0,0.0,0.0,0.2724178433418274
1724595390537977153,-0.0,0.32303521037101746,0.0,0.0,0.0,0.2724178433418274
1724595390538005070,-0.0,0.32303521037101746,0.0,0.0,0.0,0.3136981725692749
1724595390547305278,-0.0,0.314779132604599,0.0,0.0,0.0,0.3136981725692749
1724595390547374393,-0.0,0.314779132604599,0.0,0.0,0.0,0.3632345199584961
1724595390554290863,-0.0,0.29826703667640686,0.0,0.0,0.0,0.3632345199584961
1724595390554325655,-0.0,0.29826703667640686,0.0,0.0,0.0,0.4045148491859436
1724595390562378133,-0.0,0.2734988331794739,0.0,0.0,0.0,0.4045148491859436
1724595390562439749,-0.0,0.2734988331794739,0.0,0.0,0.0,0.4788193702697754
1724595390570550145,-0.0,0.2404746115207672,0.0,0.0,0.0,0.4788193702697754
1724595390570596656,-0.0,0.2404746115207672,0.0,0.0,0.0,0.5200996398925781
1724595390577507240,-0.0,0.21570642292499542,0.0,0.0,0.0,0.5200996398925781
1724595390577551616,-0.0,0.21570642292499542,0.0,0.0,0.0,0.5696359872817993
1724595390587015315,-0.0,0.19093824923038483,0.0,0.0,0.0,0.5696359872817993
1724595390588782480,-0.0,0.19093824923038483,0.0,0.0,0.0,0.6356844902038574
1724595390594646640,-0.0,0.1744261234998703,0.0,0.0,0.0,0.6356844902038574
1724595390594748153,-0.0,0.1744261234998703,0.0,0.0,0.0,0.6852208375930786
1724595390602955894,-0.0,0.16617007553577423,0.0,0.0,0.0,0.6852208375930786
1724595390603004853,-0.0,0.16617007553577423,0.0,0.0,0.0,0.7017329931259155
1724595390610753680,-0.0,0.1496579498052597,0.0,0.0,0.0,0.7017329931259155
1724595390610818108,-0.0,0.1496579498052597,0.0,0.0,0.0,0.7512693405151367
1724595390617729526,-0.0,0.14140188694000244,0.0,0.0,0.0,0.7512693405151367
1724595390617776714,-0.0,0.14140188694000244,0.0,0.0,0.0,0.7760375142097473
1724595390626764520,-0.0,0.13314582407474518,0.0,0.0,0.0,0.7760375142097473
1724595390626813531,-0.0,0.13314582407474518,0.0,0.0,0.0,0.8008056879043579
1724595390634402044,-0.0,0.12488976866006851,0.0,0.0,0.0,0.8008056879043579
1724595390646453963,-0.0,0.11663371324539185,0.0,0.0,0.0,0.8008056879043579
1724595390646504381,-0.0,0.11663371324539185,0.0,0.0,0.0,0.8173178434371948
1724595390657420501,-0.0,0.11663371324539185,0.0,0.0,0.0,0.8420859575271606
1724595390677574326,-0.0,0.11663371324539185,0.0,0.0,0.0,0.866854190826416
1724595390679574256,-0.0,0.10837765038013458,0.0,0.0,0.0,0.866854190826416
1724595390679607277,-0.0,0.10837765038013458,0.0,0.0,0.0,0.8916223645210266
1724595390690536678,-0.0,0.10837765038013458,0.0,0.0,0.0,0.9081344604492188
1724595390705869434,-0.0,0.10837765038013458,0.0,0.0,0.0,0.9329026341438293
1724595390714410254,-0.0,0.11663371324539185,0.0,0.0,0.0,0.9329026341438293
1724595390715155318,-0.0,0.11663371324539185,0.0,0.0,0.0,0.9576708078384399
1724595390722291166,-0.0,0.11663371324539185,0.0,0.0,0.0,0.9824389815330505
1724595390729798948,-0.0,0.10837765038013458,0.0,0.0,0.0,0.9824389815330505
1724595390762820020,-0.0,0.10837765038013458,0.0,0.0,0.0,0.9989511370658875
1724595390777452868,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0
1724595390835702538,-0.0,0.10012158751487732,0.0,0.0,0.0,1.0
1724595390850425961,-0.0,0.10012158751487732,0.0,0.0,0.0,1.009272813796997
1724595390867094989,-0.0,0.10012158751487732,0.0,0.0,0.0,1.034040927886963
1724595390874020261,-0.0,0.10012158751487732,0.0,0.0,0.0,1.0588091611862183
1724595390890327512,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0588091611862183
1724595390906896539,-0.0,0.10012158751487732,0.0,0.0,0.0,1.0588091611862183
1724595390915733301,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0588091611862183
1724595390916969103,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0835773944854736
1724595390930830376,-0.0,0.10012158751487732,0.0,0.0,0.0,1.0835773944854736
1724595390938205030,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1248576641082764
1724595390946340166,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1248576641082764
1724595390953667424,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1496257781982422
1724595390963172791,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1496257781982422
1724595390970434995,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1743940114974976
1724595391003037622,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1743940114974976
1724595391017943131,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1743940114974976
1724595391051083528,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1496257781982422
1724595391066364772,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1743940114974976
1724595391083330836,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1496257781982422
1724595391090093605,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1743940114974976
1724595391098762031,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1743940114974976
1724595391114032754,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1743940114974976
1724595391114671202,-0.0,0.10012158751487732,0.0,0.0,0.0,1.1496257781982422
1724595391123844793,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1496257781982422
1724595391130012604,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1743940114974976
1724595391146789446,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1496257781982422
1724595391162862318,-0.0,0.10837765038013458,0.0,0.0,0.0,1.1248576641082764
1724595391177551886,-0.0,0.10837765038013458,0.0,0.0,0.0,1.100089430809021
1724595391194303936,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0835773944854736
1724595391218849345,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0588091611862183
1724595391226952136,-0.0,0.10837765038013458,0.0,0.0,0.0,1.034040927886963
1724595391234326009,-0.0,0.10012158751487732,0.0,0.0,0.0,1.034040927886963
1724595391234539346,-0.0,0.10012158751487732,0.0,0.0,0.0,1.009272813796997
1724595391243168136,-0.0,0.10837765038013458,0.0,0.0,0.0,1.009272813796997
1724595391243240845,-0.0,0.10837765038013458,0.0,0.0,0.0,1.0
1724595391250403465,-0.0,0.10012158751487732,0.0,0.0,0.0,1.0
1724595391258053540,-0.0,0.10012158751487732,0.0,0.0,0.0,0.9081344604492188
1724595391266878948,-0.0,0.10837765038013458,0.0,0.0,0.0,0.9081344604492188
1724595391266949001,-0.0,0.10837765038013458,0.0,0.0,0.0,0.6852208375930786
1724595391273787344,-0.0,0.10012158751487732,0.0,0.0,0.0,0.6852208375930786
1724595391274694755,-0.0,0.10012158751487732,0.0,0.0,0.0,0.4045148491859436
1724595391282088576,-0.0,0.10012158751487732,0.0,0.0,0.0,0.18160122632980347
1724595391289450730,-0.0,0.10012158751487732,0.0,0.0,0.0,0.01648002862930298
1724595391298159000,-0.0,0.10837765038013458,0.0,0.0,0.0,0.01648002862930298
